amount,failure_type,payment_method,customer_history,retry_number,time_since_failure_hours,card_issuer,is_recoverable
25210.64,timeout,netbanking,bad,1,62,SBI,1
3483.04,duplicate,upi,bad,3,16,None,0
36206.68,hard_decline,upi,good,2,63,SBI,0
40317.91,timeout,netbanking,medium,2,64,Axis,1
14545.94,timeout,card,good,1,27,None,0
33239.87,duplicate,upi,bad,2,57,HDFC,0
21386.94,timeout,card,medium,1,17,None,1
44467.06,soft_decline,upi,medium,2,43,SBI,1
42276.76,timeout,card,bad,3,63,HDFC,1
26319.06,hard_decline,upi,medium,2,36,None,0
34606.13,soft_decline,netbanking,good,1,2,Axis,1
44179.15,soft_decline,card,medium,2,13,HDFC,1
24836.28,duplicate,card,medium,1,6,ICICI,0
15731.21,duplicate,card,bad,1,16,Axis,0
37707.94,timeout,card,medium,1,69,ICICI,1
11081.31,duplicate,card,good,3,38,ICICI,0
19487.7,timeout,netbanking,medium,3,4,SBI,1
43299.79,soft_decline,card,bad,2,51,HDFC,0
36248.67,soft_decline,card,bad,1,25,ICICI,0
20250.17,soft_decline,upi,good,3,38,None,0
10815.75,soft_decline,card,good,1,44,ICICI,0
17862.82,soft_decline,card,medium,2,30,Axis,1
14276.8,hard_decline,upi,medium,1,22,ICICI,0
8886.86,timeout,upi,good,3,39,ICICI,1
37192.31,timeout,card,medium,3,31,ICICI,0
12678.29,timeout,card,bad,1,3,SBI,1
22762.96,duplicate,card,medium,1,45,HDFC,0
19354.39,hard_decline,card,medium,1,41,HDFC,1
49105.66,timeout,card,bad,1,38,None,1
19615.5,hard_decline,upi,good,1,69,HDFC,0
4091.13,soft_decline,netbanking,medium,1,55,ICICI,0
4582.31,duplicate,card,medium,2,46,ICICI,0
29578.61,soft_decline,upi,medium,2,37,None,1
30008.24,hard_decline,card,bad,3,17,None,0
20996.07,soft_decline,upi,good,1,1,SBI,1
21649.0,timeout,upi,good,2,53,SBI,1
2791.24,duplicate,netbanking,bad,1,29,Axis,0
25875.67,soft_decline,card,good,3,3,ICICI,0
25286.5,timeout,card,medium,2,6,None,0
7562.51,soft_decline,upi,medium,1,56,Axis,0
5281.59,soft_decline,card,bad,1,29,Axis,0
6266.27,soft_decline,card,medium,1,43,HDFC,1
5141.31,timeout,card,medium,1,28,HDFC,1
30524.44,soft_decline,upi,medium,1,35,HDFC,0
9904.48,hard_decline,card,bad,1,47,None,0
12646.36,soft_decline,netbanking,bad,3,18,SBI,0
8761.25,soft_decline,card,good,1,62,None,1
47895.98,timeout,card,bad,1,1,None,1
42745.41,soft_decline,upi,bad,2,13,None,0
11601.69,soft_decline,card,medium,1,34,SBI,1
16445.56,soft_decline,card,medium,1,20,ICICI,1
10573.65,hard_decline,card,medium,2,16,ICICI,1
24644.61,timeout,card,medium,2,31,ICICI,0
1078.57,soft_decline,upi,bad,1,22,None,0
33601.26,soft_decline,card,good,3,5,SBI,0
26205.59,hard_decline,netbanking,good,2,28,HDFC,0
44942.08,soft_decline,upi,good,2,62,HDFC,1
8303.19,timeout,card,bad,1,69,SBI,1
40225.05,timeout,card,medium,2,3,SBI,1
39618.85,timeout,card,medium,1,57,SBI,1
6446.34,soft_decline,card,bad,3,30,None,0
19988.11,timeout,upi,bad,3,21,None,0
8590.62,timeout,card,bad,1,26,HDFC,0
12810.55,hard_decline,netbanking,good,3,15,ICICI,0
13235.98,timeout,card,medium,1,5,Axis,0
27856.2,timeout,card,bad,2,6,ICICI,0
20629.41,hard_decline,card,good,2,13,ICICI,0
47391.87,soft_decline,card,medium,1,2,Axis,0
6405.87,timeout,netbanking,medium,1,48,Axis,1
48687.24,soft_decline,upi,bad,2,35,None,0
11608.87,timeout,card,medium,1,28,Axis,0
38666.41,timeout,netbanking,medium,2,3,None,1
17014.6,timeout,netbanking,medium,1,39,None,1
7239.76,hard_decline,upi,good,2,40,SBI,0
42908.67,soft_decline,netbanking,bad,3,21,HDFC,0
15512.16,soft_decline,upi,medium,3,3,HDFC,0
32976.88,timeout,upi,medium,2,22,SBI,1
28365.54,timeout,card,good,2,3,None,1
23640.64,timeout,card,medium,2,67,Axis,1
24841.39,soft_decline,upi,bad,2,17,ICICI,1
36638.67,duplicate,netbanking,bad,2,0,None,0
4479.87,duplicate,upi,medium,3,31,None,0
33442.22,hard_decline,netbanking,good,2,20,HDFC,0
44801.02,hard_decline,card,medium,1,37,ICICI,0
2983.63,timeout,upi,medium,3,25,HDFC,1
7118.6,timeout,upi,medium,2,40,None,1
35859.93,duplicate,upi,medium,1,48,None,0
21920.35,soft_decline,upi,bad,3,40,Axis,0
20237.08,hard_decline,card,bad,1,58,None,0
6934.64,timeout,card,good,2,3,Axis,1
25387.83,timeout,netbanking,bad,1,12,Axis,0
6414.61,timeout,card,bad,1,60,Axis,1
23883.36,duplicate,card,medium,3,50,HDFC,0
38204.4,hard_decline,card,bad,1,34,None,0
12987.39,timeout,card,bad,1,64,ICICI,1
24091.23,hard_decline,upi,medium,3,48,None,0
49601.6,hard_decline,upi,bad,2,48,None,0
34363.86,soft_decline,netbanking,medium,1,13,None,1
42083.7,timeout,card,medium,2,36,ICICI,1
20800.9,duplicate,upi,medium,3,29,None,0
38416.26,soft_decline,netbanking,bad,2,13,ICICI,0
2121.41,soft_decline,netbanking,good,1,26,SBI,0
6233.27,timeout,netbanking,medium,1,61,None,1
10233.22,timeout,upi,medium,2,2,HDFC,0
20157.4,duplicate,card,medium,2,69,ICICI,0
42302.67,soft_decline,card,medium,1,38,None,1
17378.68,soft_decline,netbanking,medium,3,18,None,0
32765.6,hard_decline,netbanking,good,1,38,None,0
35494.78,soft_decline,upi,bad,1,9,None,0
29350.5,soft_decline,card,medium,2,46,HDFC,1
17926.37,soft_decline,upi,bad,1,22,Axis,1
28894.96,soft_decline,card,good,2,58,None,1
17179.05,soft_decline,card,medium,3,19,Axis,0
4285.3,duplicate,card,bad,1,44,Axis,0
49640.92,soft_decline,netbanking,medium,3,43,ICICI,1
6446.4,hard_decline,card,bad,3,17,None,0
3710.18,timeout,upi,good,1,47,None,0
43938.68,timeout,card,medium,2,0,Axis,0
15161.55,timeout,upi,medium,2,31,SBI,1
32549.82,timeout,upi,medium,1,63,None,0
16517.39,timeout,netbanking,medium,2,6,SBI,0
19633.57,timeout,card,good,2,70,None,0
13179.44,timeout,card,medium,3,45,SBI,1
17217.9,timeout,upi,medium,2,23,Axis,0
20593.95,hard_decline,card,medium,2,68,None,0
36048.76,soft_decline,card,medium,1,35,ICICI,0
25625.66,timeout,upi,medium,3,66,ICICI,1
47183.9,hard_decline,upi,medium,2,49,Axis,0
2189.83,duplicate,card,bad,1,58,None,0
25203.11,soft_decline,card,medium,2,57,SBI,0
29252.82,soft_decline,netbanking,medium,3,45,None,0
46017.83,duplicate,upi,medium,3,69,SBI,0
2553.01,soft_decline,card,medium,3,22,None,0
28717.63,duplicate,card,medium,3,11,None,0
42696.13,duplicate,upi,medium,3,27,None,0
12172.19,timeout,card,medium,3,57,Axis,0
43826.99,hard_decline,netbanking,good,1,60,None,0
1050.27,timeout,upi,good,3,54,Axis,1
36649.49,timeout,card,good,2,33,Axis,1
46662.35,timeout,netbanking,medium,2,17,None,0
32894.16,timeout,card,good,2,34,HDFC,0
22007.56,duplicate,card,medium,2,47,SBI,0
2339.56,timeout,upi,good,3,36,None,0
46013.68,duplicate,upi,medium,3,40,HDFC,0
23567.78,soft_decline,card,good,1,5,None,0
1546.94,soft_decline,card,medium,3,38,None,1
34522.07,hard_decline,card,bad,2,3,None,0
24143.68,soft_decline,card,medium,1,15,Axis,0
6304.83,timeout,upi,medium,1,51,SBI,1
10792.16,soft_decline,upi,medium,1,18,SBI,0
3318.08,duplicate,card,good,1,16,None,0
28757.25,soft_decline,card,good,3,44,HDFC,0
31139.27,hard_decline,card,good,1,1,SBI,0
25336.54,soft_decline,card,good,3,1,ICICI,0
40873.4,hard_decline,card,good,1,54,None,0
43064.34,soft_decline,card,medium,3,3,HDFC,0
30819.66,soft_decline,card,good,3,11,HDFC,0
736.55,timeout,upi,bad,2,53,None,1
34791.96,soft_decline,upi,bad,3,59,SBI,0
20958.16,soft_decline,card,bad,1,28,HDFC,0
28321.32,timeout,netbanking,good,1,60,SBI,1
32489.12,soft_decline,netbanking,bad,3,45,ICICI,1
17576.81,hard_decline,netbanking,bad,3,48,None,1
45863.22,soft_decline,netbanking,bad,3,17,Axis,0
6785.35,soft_decline,upi,medium,3,23,HDFC,1
33608.44,timeout,upi,bad,2,16,SBI,1
317.54,soft_decline,card,good,2,55,HDFC,1
46240.09,timeout,upi,good,2,51,Axis,1
5713.96,duplicate,upi,good,2,70,None,0
4834.72,soft_decline,upi,bad,2,19,Axis,0
16717.08,duplicate,upi,good,3,28,None,0
18740.96,soft_decline,card,good,2,49,None,1
10793.57,soft_decline,upi,bad,2,14,ICICI,1
29297.57,soft_decline,card,good,3,30,HDFC,0
22201.41,hard_decline,upi,bad,3,12,Axis,0
1805.36,timeout,netbanking,bad,1,55,SBI,1
16050.64,soft_decline,netbanking,good,1,18,ICICI,1
40540.6,timeout,upi,good,1,69,None,1
34516.11,timeout,card,medium,2,27,None,1
36271.06,soft_decline,netbanking,bad,3,21,None,0
34936.03,timeout,card,bad,1,27,SBI,1
15617.55,duplicate,netbanking,medium,1,32,None,0
5073.23,soft_decline,card,medium,2,44,HDFC,0
13696.11,soft_decline,card,medium,1,47,None,1
41606.09,hard_decline,upi,bad,3,62,ICICI,0
49025.49,hard_decline,upi,medium,3,25,HDFC,0
24742.97,hard_decline,card,good,1,0,HDFC,1
584.05,soft_decline,upi,bad,3,61,Axis,0
7088.24,timeout,upi,medium,1,71,None,1
16171.82,timeout,card,good,1,2,HDFC,1
28971.41,hard_decline,upi,bad,3,4,HDFC,0
3847.17,soft_decline,card,medium,3,44,ICICI,1
47173.53,hard_decline,upi,medium,2,11,Axis,0
18317.68,soft_decline,card,medium,2,47,SBI,1
45637.95,hard_decline,upi,medium,1,13,HDFC,0
39048.04,duplicate,card,medium,3,52,SBI,0
37796.32,hard_decline,card,bad,1,44,HDFC,0
30375.31,soft_decline,upi,medium,2,31,None,1
31376.51,hard_decline,upi,medium,1,29,HDFC,0
31936.36,timeout,netbanking,medium,3,11,SBI,0
31473.2,timeout,netbanking,medium,3,43,SBI,1
27731.04,hard_decline,upi,good,2,24,SBI,0
49322.06,soft_decline,card,medium,1,41,Axis,1
36641.3,hard_decline,card,medium,1,20,None,0
38869.62,hard_decline,card,medium,3,60,HDFC,0
43635.89,duplicate,card,medium,2,65,HDFC,0
10860.42,timeout,netbanking,bad,3,20,Axis,0
4281.83,timeout,card,good,3,25,HDFC,1
24196.43,hard_decline,card,medium,2,31,None,1
25752.63,soft_decline,card,medium,3,16,Axis,0
41476.17,timeout,card,medium,1,3,None,1
22244.8,hard_decline,card,medium,1,38,None,0
28585.57,duplicate,upi,good,1,14,HDFC,0
26400.84,hard_decline,card,medium,3,32,HDFC,0
2006.32,soft_decline,upi,medium,2,60,HDFC,0
30799.22,timeout,upi,medium,2,13,None,1
41419.36,soft_decline,upi,medium,2,46,HDFC,1
7959.28,soft_decline,upi,medium,2,1,Axis,1
29757.15,soft_decline,upi,bad,2,65,Axis,0
29721.17,timeout,card,medium,3,47,Axis,0
8292.83,hard_decline,card,good,2,63,SBI,0
6260.83,soft_decline,netbanking,good,1,65,HDFC,1
49004.59,timeout,card,good,3,47,ICICI,0
19746.59,hard_decline,card,bad,1,17,None,0
11448.34,duplicate,card,bad,2,50,None,0
8649.09,hard_decline,upi,good,2,3,HDFC,0
33413.33,timeout,card,medium,1,32,None,1
30511.32,soft_decline,upi,bad,1,22,Axis,0
32213.25,timeout,upi,bad,3,52,None,0
4491.5,timeout,card,medium,2,12,SBI,1
44687.38,duplicate,card,good,2,70,HDFC,0
19524.39,soft_decline,upi,good,2,57,ICICI,0
15737.13,hard_decline,card,bad,1,62,Axis,0
23171.84,timeout,card,bad,2,64,None,1
19564.3,soft_decline,card,medium,3,41,HDFC,1
43192.49,hard_decline,upi,good,3,39,SBI,0
46470.12,duplicate,upi,bad,1,20,HDFC,0
15242.32,hard_decline,card,bad,1,32,None,0
43210.4,duplicate,upi,good,3,69,SBI,0
39098.0,soft_decline,upi,good,1,41,None,1
46547.3,timeout,card,medium,1,36,HDFC,1
12362.94,hard_decline,card,good,2,71,ICICI,0
28890.26,hard_decline,netbanking,good,3,0,Axis,0
13799.77,duplicate,upi,good,2,25,ICICI,0
41222.32,soft_decline,upi,bad,3,38,None,0
365.68,timeout,card,bad,2,46,None,0
28284.48,timeout,upi,good,3,55,ICICI,1
17026.25,soft_decline,upi,bad,3,57,ICICI,0
16201.92,duplicate,card,medium,3,27,None,0
32280.83,hard_decline,netbanking,medium,1,56,ICICI,0
42589.07,timeout,card,bad,2,70,Axis,1
30498.85,soft_decline,card,medium,1,71,None,1
42673.33,timeout,card,bad,1,44,SBI,1
13303.4,timeout,upi,medium,3,64,ICICI,1
26023.14,soft_decline,upi,medium,3,3,SBI,0
22581.77,timeout,upi,good,1,60,None,1
681.08,soft_decline,netbanking,medium,1,60,ICICI,1
27884.93,hard_decline,card,medium,1,42,ICICI,0
33110.06,soft_decline,upi,bad,3,18,HDFC,0
29636.53,soft_decline,upi,medium,3,0,None,1
36840.37,soft_decline,netbanking,good,3,18,None,1
28609.84,hard_decline,card,good,2,50,HDFC,0
3430.84,hard_decline,netbanking,bad,1,63,HDFC,1
5910.63,hard_decline,card,medium,1,62,ICICI,0
29864.08,soft_decline,upi,medium,2,28,SBI,1
13821.46,timeout,upi,bad,1,18,Axis,1
4074.29,timeout,netbanking,bad,1,42,HDFC,1
21537.18,soft_decline,card,bad,1,69,None,0
27760.7,timeout,card,good,2,38,Axis,0
16504.42,timeout,card,medium,2,22,SBI,1
36049.64,timeout,upi,bad,1,0,ICICI,1
32224.15,soft_decline,upi,bad,3,60,ICICI,0
16707.64,soft_decline,netbanking,bad,1,24,HDFC,1
37768.14,timeout,card,medium,1,3,None,0
32469.88,timeout,card,bad,3,0,Axis,0
31908.52,soft_decline,card,good,1,39,None,1
27716.04,soft_decline,card,good,1,20,ICICI,1
668.34,timeout,upi,medium,2,42,Axis,1
34855.71,timeout,netbanking,bad,1,9,None,1
18864.49,timeout,netbanking,good,3,65,None,1
47136.22,soft_decline,card,medium,2,16,HDFC,1
40917.44,hard_decline,card,bad,2,12,Axis,0
29425.95,soft_decline,card,medium,3,9,SBI,1
12683.88,soft_decline,upi,good,3,51,SBI,0
10265.5,soft_decline,netbanking,bad,2,9,Axis,1
17085.2,timeout,card,bad,1,46,SBI,1
23880.74,hard_decline,card,medium,1,8,Axis,0
14873.67,timeout,upi,bad,2,45,HDFC,1
25794.98,soft_decline,upi,good,1,67,HDFC,1
8351.98,soft_decline,card,bad,2,53,ICICI,1
48887.87,soft_decline,netbanking,bad,3,67,SBI,1
5485.44,soft_decline,card,medium,1,3,HDFC,1
46604.01,timeout,netbanking,bad,1,0,None,0
45687.54,soft_decline,card,good,2,58,None,1
26315.49,soft_decline,card,good,2,24,None,1
36273.02,soft_decline,card,bad,1,8,None,1
21858.81,soft_decline,card,good,1,24,None,1
31538.73,timeout,upi,good,1,70,SBI,1
17094.74,hard_decline,upi,medium,3,25,ICICI,0
15127.84,timeout,card,good,1,55,HDFC,0
28953.67,timeout,upi,bad,1,48,HDFC,0
24956.67,soft_decline,card,bad,2,64,ICICI,1
29018.86,soft_decline,card,medium,3,60,SBI,1
14404.36,timeout,netbanking,medium,2,8,HDFC,0
18411.2,timeout,netbanking,medium,1,9,None,1
4286.51,soft_decline,card,good,3,10,ICICI,1
2708.59,soft_decline,card,good,1,35,None,0
12747.51,soft_decline,upi,good,3,55,None,1
3804.92,soft_decline,card,medium,3,31,HDFC,1
5278.36,soft_decline,upi,medium,3,71,None,0
40665.13,soft_decline,upi,bad,3,34,None,0
2039.8,hard_decline,card,bad,3,3,None,0
32981.25,soft_decline,card,bad,3,61,None,0
13700.63,soft_decline,upi,medium,2,62,None,1
43590.13,timeout,card,bad,2,7,ICICI,1
24301.12,hard_decline,card,bad,1,68,ICICI,1
15348.27,duplicate,upi,bad,3,60,ICICI,0
25930.18,soft_decline,upi,good,3,62,SBI,0
19159.71,timeout,card,medium,2,60,ICICI,0
28258.62,soft_decline,netbanking,medium,1,36,HDFC,0
5815.19,timeout,upi,good,1,3,Axis,0
49849.83,soft_decline,card,bad,2,55,HDFC,0
21335.24,soft_decline,card,good,2,42,None,1
17476.71,duplicate,upi,good,3,20,ICICI,0
35539.47,hard_decline,card,medium,2,57,HDFC,0
18258.58,duplicate,card,medium,3,15,HDFC,0
41680.39,soft_decline,upi,bad,1,52,ICICI,1
22768.11,soft_decline,upi,medium,3,17,Axis,0
36005.96,hard_decline,upi,medium,2,56,None,0
5461.92,timeout,upi,medium,3,37,SBI,0
42321.35,hard_decline,card,good,3,31,Axis,0
36812.33,duplicate,card,bad,2,18,None,0
10664.67,soft_decline,upi,bad,3,47,ICICI,0
7349.77,timeout,upi,medium,1,25,HDFC,1
15882.99,soft_decline,upi,bad,3,44,SBI,1
48805.92,soft_decline,card,medium,2,44,ICICI,1
12915.9,hard_decline,netbanking,medium,2,14,None,0
22860.75,hard_decline,card,bad,2,17,None,1
1598.01,soft_decline,card,medium,3,30,Axis,1
19921.65,soft_decline,card,medium,1,14,Axis,1
28608.87,hard_decline,card,good,2,14,None,1
47660.92,hard_decline,upi,bad,2,64,SBI,0
25885.13,soft_decline,card,bad,1,45,Axis,0
40973.46,soft_decline,card,medium,2,15,HDFC,1
27401.67,soft_decline,card,medium,3,54,SBI,0
2135.17,duplicate,upi,medium,2,29,ICICI,0
15818.91,duplicate,netbanking,bad,2,40,HDFC,0
28819.92,hard_decline,upi,good,3,66,SBI,0
47534.64,duplicate,card,bad,1,16,ICICI,0
42970.6,timeout,upi,bad,1,25,Axis,1
11494.95,soft_decline,card,medium,2,63,SBI,1
11083.48,soft_decline,card,good,3,57,ICICI,0
10138.53,duplicate,netbanking,medium,3,2,SBI,0
46132.69,timeout,card,good,1,27,ICICI,1
42648.04,timeout,card,medium,1,3,None,1
38766.68,timeout,card,good,1,39,ICICI,0
19697.48,hard_decline,card,medium,3,56,HDFC,0
25268.6,soft_decline,card,medium,3,64,None,1
23270.15,soft_decline,card,bad,3,46,None,0
12744.57,soft_decline,card,bad,2,33,HDFC,0
25300.9,soft_decline,netbanking,bad,2,44,None,1
1621.78,hard_decline,upi,good,1,31,Axis,0
6677.34,soft_decline,netbanking,good,1,43,None,1
44340.82,soft_decline,upi,medium,2,10,SBI,0
37608.82,hard_decline,upi,good,2,35,Axis,0
21201.13,soft_decline,card,good,2,12,None,1
25905.8,hard_decline,card,medium,2,56,None,0
18562.94,hard_decline,upi,medium,1,24,HDFC,0
37064.92,timeout,card,good,2,69,None,1
39230.94,duplicate,card,medium,2,36,Axis,0
38187.93,soft_decline,card,medium,3,3,None,0
36158.33,soft_decline,upi,good,1,25,ICICI,1
10304.77,timeout,netbanking,bad,1,12,ICICI,1
16964.7,hard_decline,card,good,3,71,ICICI,0
23545.29,timeout,upi,good,1,50,None,1
16606.57,soft_decline,netbanking,good,1,46,SBI,1
37771.52,timeout,card,good,2,32,None,1
16534.74,duplicate,card,bad,2,41,ICICI,0
6997.78,timeout,card,good,1,30,ICICI,1
20012.12,soft_decline,netbanking,bad,3,39,Axis,0
48997.73,timeout,card,medium,3,15,ICICI,0
11371.48,timeout,card,medium,1,55,HDFC,0
30646.72,timeout,card,bad,1,35,ICICI,1
21705.36,soft_decline,netbanking,bad,1,55,ICICI,1
3644.13,timeout,netbanking,good,1,47,SBI,0
24445.04,soft_decline,card,bad,2,57,HDFC,0
35138.0,soft_decline,netbanking,medium,2,14,None,1
25709.68,hard_decline,card,medium,1,71,None,1
43618.09,soft_decline,card,medium,3,14,None,1
14517.96,timeout,netbanking,bad,2,20,ICICI,1
4403.83,timeout,upi,good,1,63,None,1
46834.62,soft_decline,card,bad,3,6,Axis,0
18972.0,timeout,card,good,2,51,HDFC,1
28862.64,duplicate,upi,medium,2,18,HDFC,0
39620.96,soft_decline,netbanking,bad,1,45,SBI,0
16283.25,hard_decline,netbanking,medium,3,37,ICICI,0
35836.61,soft_decline,upi,good,1,12,None,1
6857.4,hard_decline,netbanking,medium,2,43,None,0
14635.56,soft_decline,upi,bad,3,21,None,0
7321.06,soft_decline,upi,medium,2,70,ICICI,1
40580.4,soft_decline,upi,good,1,34,Axis,0
11210.2,duplicate,card,medium,1,2,SBI,0
35898.44,timeout,card,bad,2,15,None,1
47170.59,hard_decline,card,medium,1,44,None,0
26435.83,soft_decline,upi,bad,1,15,HDFC,0
27047.46,hard_decline,card,bad,2,65,Axis,0
23105.58,soft_decline,card,good,3,37,SBI,0
16361.92,soft_decline,card,medium,2,23,None,1
23835.19,hard_decline,card,medium,2,49,HDFC,0
30180.1,soft_decline,upi,good,3,56,Axis,1
49300.98,soft_decline,card,good,1,55,None,0
46894.45,hard_decline,card,bad,3,65,HDFC,0
43121.43,timeout,upi,good,2,61,SBI,0
44467.61,soft_decline,netbanking,medium,3,13,None,1
23445.67,soft_decline,card,good,1,65,ICICI,0
32906.47,soft_decline,card,good,3,59,None,1
44763.83,duplicate,netbanking,medium,3,20,Axis,0
19708.24,timeout,card,bad,2,34,ICICI,0
48091.95,hard_decline,netbanking,good,3,29,None,0
20847.72,duplicate,card,good,2,38,None,0
30094.03,hard_decline,card,bad,1,24,None,1
35519.26,duplicate,card,medium,3,43,HDFC,0
47534.54,soft_decline,card,bad,3,58,HDFC,1
12306.35,soft_decline,netbanking,good,2,5,SBI,1
37331.94,timeout,netbanking,bad,2,2,HDFC,1
26088.7,soft_decline,netbanking,medium,1,35,Axis,1
13501.0,timeout,netbanking,medium,2,0,HDFC,1
38852.68,soft_decline,netbanking,good,2,33,None,1
27655.89,timeout,upi,good,1,64,None,1
33082.59,soft_decline,netbanking,bad,2,25,None,0
16212.76,soft_decline,card,good,2,17,None,1
24115.57,duplicate,card,good,2,35,None,0
30905.98,timeout,upi,medium,2,5,SBI,0
20305.05,duplicate,netbanking,medium,1,43,None,0
9998.79,timeout,upi,medium,1,39,ICICI,1
48085.86,timeout,netbanking,medium,2,29,None,1
25622.23,hard_decline,card,medium,3,30,Axis,0
36722.63,soft_decline,upi,medium,1,57,ICICI,1
20611.25,soft_decline,netbanking,bad,3,54,None,0
17821.08,soft_decline,card,medium,2,35,ICICI,0
20417.5,timeout,netbanking,medium,2,29,None,1
20518.91,soft_decline,upi,good,1,47,Axis,0
27254.59,duplicate,upi,bad,3,16,SBI,0
27219.15,hard_decline,netbanking,good,1,26,Axis,0
24907.98,timeout,card,medium,1,62,None,1
6825.81,soft_decline,card,medium,1,13,None,0
24854.17,soft_decline,upi,medium,2,25,None,0
8538.28,duplicate,card,medium,3,42,ICICI,0
6394.18,soft_decline,card,bad,2,0,SBI,0
46639.02,soft_decline,card,good,2,23,HDFC,1
30287.01,soft_decline,netbanking,medium,2,19,HDFC,1
33008.55,soft_decline,card,bad,1,71,HDFC,0
20149.5,soft_decline,card,good,2,7,ICICI,1
45458.15,timeout,netbanking,good,2,29,Axis,1
31932.73,hard_decline,netbanking,medium,2,17,None,0
38481.58,hard_decline,upi,bad,2,12,SBI,0
18491.27,soft_decline,upi,good,2,47,Axis,1
48004.59,timeout,card,good,2,59,ICICI,1
41041.02,timeout,card,medium,3,25,None,0
42712.03,soft_decline,card,good,1,8,None,0
8692.49,soft_decline,upi,medium,2,52,SBI,0
13621.06,soft_decline,card,bad,1,70,HDFC,0
14352.77,timeout,upi,good,3,8,HDFC,1
13618.37,timeout,card,bad,3,25,SBI,1
42784.87,duplicate,card,medium,1,32,SBI,0
1691.05,soft_decline,upi,bad,3,32,None,0
3897.39,hard_decline,netbanking,bad,2,51,HDFC,0
13768.35,soft_decline,card,medium,3,39,HDFC,0
10073.66,soft_decline,card,medium,2,3,HDFC,0
11669.79,hard_decline,card,bad,1,27,SBI,0
39917.37,soft_decline,card,medium,1,53,ICICI,0
28200.02,timeout,upi,good,1,67,ICICI,1
387.96,hard_decline,card,bad,1,48,SBI,0
21523.21,timeout,card,medium,1,5,HDFC,1
20453.46,soft_decline,netbanking,good,1,32,None,1
5785.87,duplicate,upi,bad,2,4,None,0
33839.48,duplicate,card,medium,1,17,ICICI,0
35134.65,duplicate,card,good,3,2,ICICI,0
36072.57,timeout,card,good,2,1,ICICI,1
36450.7,timeout,card,good,2,64,None,1
102.64,hard_decline,upi,bad,2,34,Axis,0
47700.65,soft_decline,upi,bad,2,50,SBI,0
40729.02,timeout,card,medium,1,67,SBI,1
45208.69,timeout,upi,bad,1,34,HDFC,1
880.6,duplicate,card,medium,1,71,None,0
46699.55,hard_decline,card,medium,3,43,None,0
40508.45,soft_decline,netbanking,medium,1,28,None,1
41877.24,timeout,card,medium,1,35,ICICI,1
4755.04,duplicate,card,good,3,41,SBI,0
36965.02,soft_decline,netbanking,good,1,6,SBI,0
47999.84,soft_decline,card,good,1,12,SBI,1
33959.51,hard_decline,card,good,2,21,HDFC,1
28571.01,soft_decline,upi,bad,1,56,None,0
47286.92,soft_decline,upi,bad,3,44,None,0
22202.56,soft_decline,netbanking,bad,2,53,SBI,0
30004.75,timeout,card,good,3,1,ICICI,1
23869.28,soft_decline,card,medium,3,71,Axis,1
46649.03,hard_decline,card,medium,1,56,HDFC,0
3896.63,timeout,upi,medium,2,33,None,1
25105.87,duplicate,card,good,1,43,HDFC,0
34378.93,duplicate,upi,medium,2,68,HDFC,0
